species,gen,rank,time,speed,turn speed,sight,type,size,starting hunger,low mutation boundary,mutation range
predator,29,1,17.225000000000023,2.9878778660804084,14.831517080441191,20.096669276967397,2,100,27.127985374290255,0,0.5299858378581839
predator,29,2,13.892999999999972,3.0892190478269175,14.95391236949858,20.277887335324934,2,100,27.032624942884105,0,0.5299858378581839
predator,29,3,13.696000000000026,3.0892190478269175,15,20.277887335324934,2,100,27.032624942884105,0,0.5299858378581839
predator,30,1,15.576000000000022,3.2277296786344483,15.09593828895327,20.08413333375763,1,100,27.261827855967834,0,0.5299858378581839
predator,30,2,13.891999999999996,3.2277296786344483,15.09593828895327,20.08413333375763,1,100,27.261827855967834,0,0.5299858378581839
predator,30,3,12.012,3.685997042654857,15,20.93594362805874,2,100,26.419978232444837,0,0.5299858378581839
predator,31,1,16.96199999999999,3.656132213173242,15.05812512973765,20.99380101734794,3,100,26.476170423043946,0,0.5299858378581839
predator,31,2,13.628999999999962,3.753029845193364,15.138496328021892,20.82227264300391,3,100,26.349352278110324,0,0.5299858378581839
predator,31,3,12.408000000000015,3.753029845193364,15,20.82227264300391,3,100,26.349352278110324,0,0.5299858378581839
predator,32,1,13.825000000000045,3.2074205251948498,14.738416565623234,20.8633423324358,2,100,26.80053757213713,0,0.5299858378581839
predator,32,2,13.760000000000105,3.2074205251948498,14.738416565623234,20.8633423324358,2,100,26.80053757213713,0,0.5299858378581839
predator,32,3,13.693000000000097,3.2074205251948498,15,20.8633423324358,2,100,26.80053757213713,0,0.5299858378581839
predator,33,1,15.410000000000082,3.271718126724619,15.073474963004386,20.83717602257648,2,100,26.60697579061214,0,0.5299858378581839
predator,33,2,15.378000000000043,3.271718126724619,15.073474963004386,20.83717602257648,2,100,26.60697579061214,0,0.5299858378581839
predator,33,3,13.728000000000065,3.271718126724619,15,20.83717602257648,2,100,26.60697579061214,0,0.5299858378581839
predator,34,1,15.278999999999996,4.061692326890532,15.233362815173397,20.168129009637717,3,100,26.343016414261996,0,0.5299858378581839
predator,34,2,13.69399999999996,4.061692326890532,14.956491694785628,20.168129009637717,3,100,26.343016414261996,0,0.5299858378581839
predator,34,3,13.594000000000051,4.08282710832718,15,19.88107014409699,3,100,26.220312194268296,0,0.5299858378581839
predator,35,1,18.611999999999966,4.101886150238783,14.990049921376517,19.8724827851219,3,100,26.1822817999679,0,0.5299858378581839
predator,35,2,17.028999999999996,3.907850175786545,15.035532399502879,19.848788444218112,1,100,26.393991231835294,0,0.5299858378581839
predator,35,3,15.345000000000027,3.8921625085648652,15,20.1254584529984,1,100,26.212865386575306,0,0.5299858378581839
predator,36,1,13.561999999999898,3.9950301619723185,14.97335814197413,20.259141547412646,3,100,26.105726496552965,0,0.5299858378581839
predator,36,2,12.111999999999966,3.9950301619723185,14.97335814197413,20.259141547412646,3,100,26.105726496552965,0,0.5299858378581839
predator,36,3,11.975000000000023,3.9829708449078542,15,20.150532823047566,1,100,26.354924416860534,0,0.5299858378581839
predator,37,1,13.726999999999975,4.187370361383474,14.778756468499186,20.4149277195577,2,100,26.662783360507355,0,0.5299858378581839
