species,gen,rank,time,speed,turn speed,sight,type,size,starting hunger,low mutation boundary,mutation range
predator,1,1,16.994,4.72985839558534,14.924247874256947,19.64382858144038,1,100,24.97320069335335,0,0.5299858378581839
predator,1,2,15.444,4.72985839558534,14.924247874256947,19.64382858144038,1,100,24.97320069335335,0,0.5299858378581839
predator,1,3,13.793000000000001,4.72985839558534,15,19.64382858144038,1,100,24.97320069335335,0,0.5299858378581839
predator,2,1,21.487,4.186676944836132,14.664385294858587,20.037453662112238,2,100,24.834907496390166,0,0.5299858378581839
predator,2,2,21.422,4.186676944836132,14.664385294858587,20.037453662112238,2,100,24.834907496390166,0,0.5299858378581839
predator,2,3,11.52,4.186676944836132,15,20.037453662112238,2,100,24.834907496390166,0,0.5299858378581839
predator,3,1,17.984,4.284767715926422,14.933867341816844,20.222196248777603,1,100,24.580038702784538,0,0.5299858378581839
predator,3,2,13.063000000000002,4.284767715926422,14.933867341816844,20.222196248777603,1,100,24.580038702784538,0,0.5299858378581839
predator,3,3,11.512999999999998,4.284767715926422,15,20.222196248777603,1,100,24.580038702784538,0,0.5299858378581839
predator,4,1,13.097999999999999,4.582465481420577,15.415620106426074,20.087344406888864,1,100,24.727158930717238,0,0.5299858378581839
predator,4,2,11.382000000000005,4.582465481420577,15.415620106426074,20.087344406888864,1,100,24.727158930717238,0,0.5299858378581839
predator,4,3,9.798000000000002,4.54068459001688,15,20.472511151215908,2,100,24.766936478082506,0,0.5299858378581839
predator,5,1,13.001000000000005,4.535303408298765,15.94931171995129,20.093219447203246,2,100,24.431950315704665,0,0.5299858378581839
predator,5,2,12.968000000000004,4.535303408298765,15.94931171995129,20.093219447203246,2,100,24.431950315704665,0,0.5299858378581839
predator,5,3,11.350999999999999,4.535303408298765,15,20.093219447203246,2,100,24.431950315704665,0,0.5299858378581839
predator,6,1,13.197999999999993,4.770542103085852,14.95648969127507,20.113216586869843,2,100,24.76303297335242,0,0.5299858378581839
predator,6,2,11.451999999999998,4.742440287208051,14.878244914729695,19.978148115269665,1,100,24.410582410914312,0,0.5299858378581839
predator,6,3,11.451999999999998,4.532090407421293,15,20.106728497664726,2,100,24.424506735716303,0,0.5299858378581839
predator,7,1,16.16900000000001,4.596369811668992,15.276899047349456,20.151304266035403,3,100,24.057166583015853,0,0.5299858378581839
predator,7,2,14.518999999999991,4.567617500215844,14.962614810178135,20.13271578066337,3,100,24.049704529855894,0,0.5299858378581839
predator,7,3,12.935999999999993,4.567617500215844,15,20.13271578066337,3,100,24.049704529855894,0,0.5299858378581839
predator,8,1,14.488,4.339738769815731,15.315801878324578,19.72957987385549,1,100,23.952788294460944,0,0.5299858378581839
predator,8,2,14.421000000000006,4.70192006462803,14.607501446570826,19.9824945923469,2,100,23.718411924003053,0,0.5299858378581839
predator,8,3,12.87100000000001,3.9889379934535745,15,20.064873653718436,3,100,24.076292567735628,0,0.5299858378581839
predator,9,1,16.10499999999999,4.772038552588657,14.683147433470793,20.19247758057385,1,100,23.650585443770495,0,0.5299858378581839
predator,9,2,16.04000000000002,5.008240680271402,14.808382321025311,20.17152243215876,1,100,23.698428422143305,0,0.5299858378581839
predator,9,3,9.799000000000007,3.8444076369988207,15,19.958772426265917,3,100,24.506539395676853,0,0.5299858378581839
predator,10,1,17.855999999999995,3.8459984609711904,15.01894699645892,19.405710400623203,3,100,24.129210735342607,0,0.5299858378581839
predator,10,2,14.420999999999992,3.8459984609711904,15.01894699645892,19.405710400623203,3,100,24.129210735342607,0,0.5299858378581839
predator,10,3,12.704999999999984,3.8459984609711904,15,19.405710400623203,3,100,24.129210735342607,0,0.5299858378581839
predator,11,1,19.601,4.012500304088667,15.13472735846313,19.155611525011313,2,100,24.486240983813882,0,0.5299858378581839
predator,11,2,19.568000000000012,4.012500304088667,15.13472735846313,19.155611525011313,2,100,24.486240983813882,0,0.5299858378581839
predator,11,3,12.868000000000023,4.012500304088667,15,19.155611525011313,2,100,24.486240983813882,0,0.5299858378581839
predator,12,1,19.403999999999996,4.277423184600553,14.813446757827329,19.56133062181751,1,100,23.851357646629303,0,0.5299858378581839
predator,12,2,14.687000000000012,4.277423184600553,14.86382464993726,19.56133062181751,1,100,23.851357646629303,0,0.5299858378581839
predator,12,3,14.622000000000014,4.046447663367377,15,19.366346487493654,3,100,24.397367759957188,0,0.5299858378581839
predator,13,1,14.551999999999992,4.087170994461015,14.645656695598925,19.525257193111784,3,100,24.159115721712713,0,0.5299858378581839
