species,gen,rank,time,speed,turn speed,sight,type,size,starting hunger,low mutation boundary,mutation range
predator,1,1,12.474,5,15,20,3,100,24.791174006834666,0,0.5299927875587265
predator,1,2,10.857000000000001,5,15,20,1,100,24.900944158616582,0,0.5299927875587265
predator,1,3,10.857,5,15,20,3,100,24.791174006834666,0,0.5299927875587265
predator,2,1,16.497,5,15,20,1,100,25.01431044971218,0,0.5299927875587265
predator,2,2,16.366999999999997,5,15,20,1,100,24.675374093744498,0,0.5299927875587265
predator,2,3,14.784,5,15,20,3,100,24.89670865988328,0,0.5299927875587265
predator,3,1,13.199999999999996,5,15,20,2,100,24.81205540827319,0,0.5299927875587265
predator,3,2,11.417999999999996,5,15,20,2,100,24.949416052085304,0,0.5299927875587265
predator,3,3,11.259999999999998,5,15,20,2,100,24.79400876031902,0,0.5299927875587265
predator,4,1,13.859000000000002,5,15,20,2,100,25.08768398883288,0,0.5299927875587265
predator,4,2,13.826999999999998,5,15,20,2,100,25.08768398883288,0,0.5299927875587265
predator,4,3,13.760999999999996,5,15,20,1,100,24.79785813727639,0,0.5299927875587265
predator,5,1,14.950000000000003,5,15,20,1,100,24.93712188033718,0,0.5299927875587265
predator,5,2,13.300000000000004,5,15,20,2,100,24.922697550169605,0,0.5299927875587265
predator,5,3,11.584000000000003,5,15,20,1,100,24.93712188033718,0,0.5299927875587265
predator,6,1,21.644000000000005,5,15,20,2,100,25.24231890649387,0,0.5299927875587265
predator,6,2,14.912000000000006,5,15,20,2,100,25.24231890649387,0,0.5299927875587265
predator,6,3,13.365000000000009,5,15,20,3,100,25.259042392553997,0,0.5299927875587265
predator,7,1,11.74600000000001,5,15,20,2,100,25.461613748030054,0,0.5299927875587265
predator,7,2,11.712000000000003,5,15,20,2,100,25.461613748030054,0,0.5299927875587265
predator,7,3,11.680000000000007,5,15,20,3,100,25.218061938442027,0,0.5299927875587265
predator,8,1,19.932999999999993,5,15,20,3,100,25.21501238378409,0,0.5299927875587265
predator,8,2,15.082000000000008,5,15,20,3,100,25.51268544260401,0,0.5299927875587265
predator,8,3,10.097999999999999,5,15,20,3,100,25.51268544260401,0,0.5299927875587265
predator,9,1,15.146999999999991,5,15,20,1,100,25.790445801956707,0,0.5299927875587265
predator,9,2,13.298000000000002,5,15,20,1,100,25.790445801956707,0,0.5299927875587265
predator,9,3,11.847999999999999,5,15,20,1,100,25.754922776055636,0,0.5299927875587265
predator,10,1,13.531000000000006,5,15,20,1,100,25.383317958171016,0,0.5299927875587265
predator,10,2,11.945999999999998,5,15,20,1,100,25.383317958171016,0,0.5299927875587265
predator,10,3,11.879000000000019,5,15,20,1,100,25.383317958171016,0,0.5299927875587265
predator,11,1,12.012,5,15,20,2,100,25.89351040773086,0,0.5299927875587265
predator,11,2,11.913999999999987,5,15,20,2,100,25.53755021148524,0,0.5299927875587265
predator,11,3,10.262,5,15,20,3,100,25.562706965499487,0,0.5299927875587265
predator,12,1,11.78200000000001,5,15,20,2,100,25.791947655355,0,0.5299927875587265
predator,12,2,11.748999999999995,5,15,20,2,100,25.668888816999754,0,0.5299927875587265
predator,12,3,11.715000000000003,5,15,20,2,100,25.791947655355,0,0.5299927875587265
predator,13,1,11.781000000000006,5,15,20,3,100,25.786391807120626,0,0.5299927875587265
predator,13,2,11.781000000000006,5,15,20,2,100,25.75903000069186,0,0.5299927875587265
predator,13,3,11.715000000000003,5,15,20,2,100,25.75903000069186,0,0.5299927875587265
predator,14,1,16.795999999999992,5,15,20,1,100,25.633094277053974,0,0.5299927875587265
predator,14,2,15.146999999999991,5,15,20,1,100,25.633094277053974,0,0.5299927875587265
predator,14,3,13.628000000000014,5,15,20,2,100,26.036431563498336,0,0.5299927875587265
predator,15,1,15.344999999999999,5,15,20,3,100,26.05500568130716,0,0.5299927875587265
predator,15,2,13.662000000000006,5,15,20,2,100,25.94449840438555,0,0.5299927875587265
predator,15,3,10.361999999999995,5,15,20,2,100,25.94449840438555,0,0.5299927875587265
predator,16,1,15.212000000000018,5,15,20,3,100,25.816994637834277,0,0.5299927875587265
predator,16,2,13.497000000000014,5,15,20,3,100,25.816994637834277,0,0.5299927875587265
predator,16,3,13.463999999999999,5,15,20,1,100,25.588909700558887,0,0.5299927875587265
predator,17,1,16.762999999999977,5,15,20,1,100,25.683016177799992,0,0.5299927875587265
predator,17,2,15.245999999999981,5,15,20,1,100,25.683016177799992,0,0.5299927875587265
predator,17,3,13.495999999999981,5,15,20,1,100,25.683016177799992,0,0.5299927875587265
predator,18,1,13.564000000000021,5,15,20,1,100,25.900791784283765,0,0.5299927875587265
predator,18,2,11.946000000000026,5,15,20,3,100,26.075867976929025,0,0.5299927875587265
predator,18,3,11.879000000000019,5,15,20,3,100,25.847655909043116,0,0.5299927875587265
predator,19,1,16.697000000000003,5,15,20,2,100,25.683294663257463,0,0.5299927875587265
predator,19,2,11.877999999999986,5,15,20,3,100,26.058868512231903,0,0.5299927875587265
predator,19,3,11.812000000000012,5,15,20,3,100,26.058868512231903,0,0.5299927875587265
predator,20,1,13.562000000000012,5,15,20,2,100,25.769130263958054,0,0.5299927875587265
predator,20,2,12.142999999999972,5,15,20,2,100,25.769130263958054,0,0.5299927875587265
predator,20,3,12.109999999999957,5,15,20,1,100,26.384652772613883,0,0.5299927875587265
predator,21,1,13.661999999999978,5,15,20,3,100,26.28266163224897,0,0.5299927875587265
predator,21,2,13.661000000000001,5,15,20,2,100,26.216599839229584,0,0.5299927875587265
predator,21,3,13.497000000000014,5,15,20,1,100,25.741338558237818,0,0.5299927875587265
predator,22,1,20.459000000000003,5,15,20,2,100,26.329973344455112,0,0.5299927875587265
predator,22,2,15.079999999999984,5,15,20,2,100,26.329973344455112,0,0.5299927875587265
predator,22,3,11.879000000000019,5,15,20,3,100,25.87696752775612,0,0.5299927875587265
predator,23,1,17.063000000000045,5,15,20,1,100,26.40959746911042,0,0.5299927875587265
predator,23,2,13.629999999999995,5,15,20,1,100,26.40959746911042,0,0.5299927875587265
predator,23,3,12.078000000000031,5,15,20,1,100,26.40959746911042,0,0.5299927875587265
predator,24,1,13.79400000000004,5,15,20,1,100,26.596993568504878,0,0.5299927875587265
predator,24,2,13.728000000000009,5,15,20,1,100,26.596993568504878,0,0.5299927875587265
predator,24,3,12.112000000000023,5,15,20,1,100,26.596993568504878,0,0.5299927875587265
predator,25,1,15.411000000000001,5,15,20,2,100,26.52423890304069,0,0.5299927875587265
predator,25,2,13.826999999999998,5,15,20,3,100,26.75327356601343,0,0.5299927875587265
predator,25,3,12.11099999999999,5,15,20,3,100,26.75327356601343,0,0.5299927875587265
predator,26,1,13.860000000000014,5,15,20,1,100,26.481977522370208,0,0.5299927875587265
predator,26,2,12.160000000000025,5,15,20,1,100,26.31533582831741,0,0.5299927875587265
predator,26,3,11.978999999999985,5,15,20,1,100,26.31533582831741,0,0.5299927875587265
predator,27,1,15.28000000000003,5,15,20,2,100,26.073982982870398,0,0.5299927875587265
predator,27,2,13.762,5,15,20,2,100,26.073982982870398,0,0.5299927875587265
predator,27,3,13.69500000000005,5,15,20,2,100,26.073982982870398,0,0.5299927875587265
predator,28,1,18.480999999999995,5,15,20,2,100,25.912540875682225,0,0.5299927875587265
predator,28,2,11.913999999999987,5,15,20,3,100,26.03438664277088,0,0.5299927875587265
predator,28,3,11.879999999999995,5,15,20,3,100,26.03438664277088,0,0.5299927875587265
predator,29,1,18.59699999999998,5,15,20,2,100,25.981527125790105,0,0.5299927875587265
predator,29,2,13.562999999999988,5,15,20,2,100,25.981527125790105,0,0.5299927875587265
predator,29,3,11.946999999999946,5,15,20,2,100,25.981527125790105,0,0.5299927875587265
predator,30,1,15.415999999999997,5,15,20,1,100,26.230697209549948,0,0.5299927875587265
predator,30,2,15.346000000000004,5,15,20,2,100,25.964349932502873,0,0.5299927875587265
predator,30,3,12.145000000000039,5,15,20,2,100,26.234161732127337,0,0.5299927875587265
predator,31,1,15.24799999999999,5,15,20,2,100,25.91809549985162,0,0.5299927875587265
predator,31,2,11.880999999999972,5,15,20,2,100,25.91809549985162,0,0.5299927875587265
predator,31,3,10.363,5,15,20,1,100,26.137376157972383,0,0.5299927875587265
predator,32,1,13.596000000000004,5,15,20,2,100,26.071006613707898,0,0.5299927875587265
predator,32,2,11.913000000000011,5,15,20,2,100,26.071006613707898,0,0.5299927875587265
predator,32,3,10.295999999999992,5,15,20,2,100,26.04354688617787,0,0.5299927875587265
predator,33,1,15.375999999999976,5,15,20,3,100,26.41403004090088,0,0.5299927875587265
predator,33,2,13.694000000000017,5,15,20,3,100,26.41403004090088,0,0.5299927875587265
predator,33,3,11.944000000000017,5,15,20,3,100,26.41403004090088,0,0.5299927875587265
predator,34,1,13.761000000000024,5,15,20,3,100,26.366116926262514,0,0.5299927875587265
predator,34,2,12.144999999999925,5,15,20,3,100,26.45511126686362,0,0.5299927875587265
predator,34,3,12.144000000000005,5,15,20,1,100,26.447583516883952,0,0.5299927875587265
predator,35,1,16.995000000000005,5,15,20,3,100,26.47145382693602,0,0.5299927875587265
predator,35,2,13.629000000000019,5,15,20,3,100,26.21115649932949,0,0.5299927875587265
predator,35,3,12.110000000000014,5,15,20,3,100,26.21115649932949,0,0.5299927875587265
predator,36,1,23.595000000000027,5,15,20,2,100,26.040958096714437,0,0.5299927875587265
predator,36,2,17.059999999999945,5,15,20,1,100,26.20209921650736,0,0.5299927875587265
predator,36,3,10.394000000000005,5,15,20,1,100,26.20209921650736,0,0.5299927875587265
predator,37,1,15.54200000000003,5,15,20,2,100,26.208086081076264,0,0.5299927875587265
predator,37,2,13.793999999999983,5,15,20,2,100,26.208086081076264,0,0.5299927875587265
predator,37,3,12.210000000000036,5,15,20,2,100,26.208086081076264,0,0.5299927875587265
predator,38,1,18.646000000000072,5,15,20,2,100,26.209915557568458,0,0.5299927875587265
predator,38,2,16.995000000000005,5,15,20,2,100,26.209915557568458,0,0.5299927875587265
predator,38,3,13.627000000000066,5,15,20,3,100,26.082708505687716,0,0.5299927875587265
predator,39,1,13.69399999999996,5,15,20,2,100,26.327380131546782,0,0.5299927875587265
predator,39,2,12.07899999999995,5,15,20,1,100,26.46885497520848,0,0.5299927875587265
predator,39,3,12.076999999999998,5,15,20,1,100,26.431839245664552,0,0.5299927875587265
predator,40,1,17.19399999999996,5,15,20,3,100,26.658360197114067,0,0.5299927875587265
predator,40,2,17.061000000000035,5,15,20,2,100,26.20148382910207,0,0.5299927875587265
predator,40,3,10.56000000000006,5,15,20,3,100,26.767311522896275,0,0.5299927875587265
predator,41,1,15.706999999999994,5,15,20,3,100,27.013506904517598,0,0.5299927875587265
predator,41,2,12.374000000000024,5,15,20,3,100,27.013506904517598,0,0.5299927875587265
predator,41,3,12.341000000000008,5,15,20,3,100,27.013506904517598,0,0.5299927875587265
predator,42,1,13.990999999999985,5,15,20,2,100,27.21758957313625,0,0.5299927875587265
predator,42,2,13.892999999999915,5,15,20,3,100,26.963360787453038,0,0.5299927875587265
predator,42,3,12.242999999999938,5,15,20,3,100,26.963360787453038,0,0.5299927875587265
predator,43,1,12.20900000000006,5,15,20,1,100,26.788112609914293,0,0.5299927875587265
predator,43,2,12.177000000000021,5,15,20,1,100,26.630609672579396,0,0.5299927875587265
predator,43,3,10.593999999999937,5,15,20,1,100,26.871878042667575,0,0.5299927875587265
predator,44,1,23.759000000000015,5,15,20,1,100,26.877042374483704,0,0.5299927875587265
predator,44,2,13.826000000000022,5,15,20,1,100,26.877042374483704,0,0.5299927875587265
predator,44,3,13.694000000000074,5,15,20,1,100,26.877042374483704,0,0.5299927875587265
predator,45,1,12.013000000000034,5,15,20,3,100,26.28613865665847,0,0.5299927875587265
predator,45,2,10.625,5,15,20,2,100,27.04342777783516,0,0.5299927875587265
predator,45,3,10.591999999999985,5,15,20,3,100,26.28613865665847,0,0.5299927875587265
predator,46,1,17.228000000000065,5,15,20,3,100,26.988930513059813,0,0.5299927875587265
predator,46,2,12.242000000000075,5,15,20,2,100,26.8992188853154,0,0.5299927875587265
predator,46,3,12.144000000000005,5,15,20,2,100,26.8992188853154,0,0.5299927875587265
predator,47,1,12.211000000000013,5,15,20,2,100,26.635700028712982,0,0.5299927875587265
predator,47,2,12.209999999999923,5,15,20,3,100,26.637811324369757,0,0.5299927875587265
predator,47,3,12.144999999999982,5,15,20,3,100,26.48213345152234,0,0.5299927875587265
predator,48,1,20.65700000000004,5,15,20,3,100,26.738190757601057,0,0.5299927875587265
predator,48,2,17.324999999999932,5,15,20,1,100,26.676255785280496,0,0.5299927875587265
predator,48,3,10.625,5,15,20,1,100,26.676255785280496,0,0.5299927875587265
predator,49,1,13.86099999999999,5,15,20,3,100,26.54569320206081,0,0.5299927875587265
predator,49,2,13.826999999999998,5,15,20,3,100,26.54569320206081,0,0.5299927875587265
predator,49,3,12.274999999999977,5,15,20,3,100,26.54569320206081,0,0.5299927875587265
predator,50,1,15.476999999999975,5,15,20,3,100,26.440464399541465,0,0.5299927875587265
predator,50,2,15.409999999999968,5,15,20,3,100,26.440464399541465,0,0.5299927875587265
predator,50,3,13.759999999999991,5,15,20,3,100,26.440464399541465,0,0.5299927875587265
predator,51,1,13.760999999999967,5,15,20,2,100,26.3632420702794,0,0.5299927875587265
predator,51,2,12.177000000000021,5,15,20,2,100,26.569746102781497,0,0.5299927875587265
predator,51,3,12.144000000000005,5,15,20,2,100,26.569746102781497,0,0.5299927875587265
predator,52,1,15.442999999999984,5,15,20,3,100,26.491192910796535,0,0.5299927875587265
predator,52,2,15.311000000000035,5,15,20,2,100,26.014274405177186,0,0.5299927875587265
predator,52,3,12.210000000000036,5,15,20,1,100,26.685418901363878,0,0.5299927875587265
predator,53,1,12.014999999999986,5,15,20,1,100,26.307823787448765,0,0.5299927875587265
predator,53,2,11.980000000000018,5,15,20,2,100,26.26675891308971,0,0.5299927875587265
predator,53,3,11.980000000000018,5,15,20,1,100,26.307823787448765,0,0.5299927875587265
predator,54,1,13.66199999999992,5,15,20,2,100,26.18838703739877,0,0.5299927875587265
